client_id,first_name,last_name,gender,date_of_birth,phone_number,email,address,city,state,postal_code,date_of_registration,client_type
182,Laura,Lawrence,male,1952-08-30,586-921-7524,laura.lawrence@gmail.com,372 Cynthia Summit Suite 255,New York,New York,10701,2021-01-09,buyer
183,Christopher,Weiss,male,1957-02-10,454-932-3643,christopher.weiss@hotmail.com,60582 Steele Burgs Apt. 807,Rochester,New York,14201,2021-08-27,landlord
184,Jeff,Lewis,female,1996-08-03,296-472-7095,jeff.lewis@gmail.com,4792 Faith Flats,Mount Vernon,New York,10550,2023-03-17,landlord
185,David,Kim,male,1969-12-06,591-114-5480,david.kim@gmail.com,945 Obrien Glens,New York,New York,10001,2021-01-07,renter
186,Scott,Hughes,female,1946-07-28,756-847-6922,scott.hughes@outlook.com,0669 Ferguson Route,Rochester,New York,12301,2024-07-18,landlord
187,Andrew,Smith,male,1943-06-06,351-632-4867,andrew.smith@outlook.com,014 James Stravenue,Schenectady,New York,10001,2023-04-08,renter
188,Karen,Nguyen,male,1950-09-17,197-539-7215,karen.nguyen@outlook.com,500 Wilson Causeway Apt. 942,New Rochelle,New York,10550,2021-07-01,seller
189,Jasmine,Swanson,male,1993-07-17,448-238-1269,jasmine.swanson@yahoo.com,8561 Daniel Port Apt. 267,New Rochelle,New York,14602,2022-05-04,landlord
190,David,Hernandez,male,1988-01-25,493-233-7480,david.hernandez@yahoo.com,94282 Amanda Manors Suite 889,New Rochelle,New York,13201,2023-08-05,renter
191,Amanda,Jenkins,male,2006-02-28,448-759-9149,amanda.jenkins@hotmail.com,87451 Robert Summit,New Rochelle,New York,10001,2020-07-22,buyer
192,David,Smith,male,1984-01-10,558-220-9921,david.smith@yahoo.com,3934 Kristina Parkways Apt. 110,Albany,New York,14201,2023-01-11,landlord
193,Oscar,Howard,male,1972-02-16,805-936-5846,oscar.howard@hotmail.com,249 Kelsey Ports,Buffalo,New York,10550,2024-02-11,seller
194,Katelyn,Johnson,male,1952-08-19,432-390-3490,katelyn.johnson@hotmail.com,4397 Mary Keys Apt. 661,Yonkers,New York,10701,2021-01-14,buyer
195,Jeff,Johnson,male,1958-07-15,865-617-4649,jeff.johnson@outlook.com,0844 Bridges Roads,New York,New York,10701,2021-03-27,seller
196,Krista,Jones,male,1982-01-09,615-678-3817,krista.jones@gmail.com,8370 Smith Crossing,Buffalo,New York,14201,2023-08-24,seller
197,Anthony,Long,male,1990-09-03,601-264-6397,anthony.long@gmail.com,33964 Arthur Square Apt. 693,Yonkers,New York,13201,2022-08-27,renter
198,Scott,Mills,male,1968-10-10,949-440-7014,scott.mills@gmail.com,18221 Michael Fall,Buffalo,New York,10550,2022-06-01,seller
199,Stephanie,Gallagher,female,1958-06-26,162-501-3271,stephanie.gallagher@outlook.com,8922 Lisa Parks,Yonkers,New York,12201,2022-06-19,seller
200,Victoria,Luna,male,1991-07-30,891-296-3281,victoria.luna@yahoo.com,7055 Michelle Summit Suite 021,Albany,New York,10550,2021-01-22,landlord
201,Anthony,Richards,male,1968-04-26,354-419-3489,anthony.richards@gmail.com,187 Jason Flats,Yonkers,New York,12201,2023-08-31,landlord
202,Ronald,Kim,male,1941-08-13,630-222-1349,ronald.kim@gmail.com,5234 Garner Turnpike,Rochester,New York,10701,2021-02-16,buyer
203,Taylor,Chavez,female,1961-10-28,544-296-2585,taylor.chavez@hotmail.com,20628 Santos Skyway,Syracuse,New York,10550,2022-10-06,renter
204,Ashlee,Abbott,male,1962-11-08,781-305-3150,ashlee.abbott@gmail.com,249 Patricia Place Apt. 089,New Rochelle,New York,13201,2022-05-19,seller
205,Christopher,Hall,male,2003-03-12,483-431-7322,christopher.hall@yahoo.com,91135 Andrew Grove,Rochester,New York,12301,2022-05-21,renter
206,Nancy,Richardson,male,1977-11-07,711-317-4820,nancy.richardson@outlook.com,23488 Charles Villages,New York,New York,13201,2020-11-07,landlord
207,Jessica,Mcdonald,male,1974-07-21,424-228-9181,jessica.mcdonald@outlook.com,7904 Mark Lights Apt. 618,Mount Vernon,New York,10701,2020-11-02,renter
208,Danielle,Martinez,female,1936-05-29,646-130-7034,danielle.martinez@outlook.com,263 Christina Lock Apt. 531,Buffalo,New York,13501,2023-11-16,landlord
209,Rodney,Lewis,male,1940-04-13,252-602-6966,rodney.lewis@gmail.com,9300 Mitchell Gateway Apt. 120,New York,New York,13501,2024-03-29,landlord
210,Gwendolyn,Thompson,male,1989-10-12,692-341-8231,gwendolyn.thompson@gmail.com,137 Roberts Freeway,Rochester,New York,13501,2021-11-01,buyer
211,Dennis,Stone,male,1938-09-30,948-513-2864,dennis.stone@outlook.com,390 Sally Radial,Syracuse,New York,10550,2023-01-19,renter
212,Douglas,Butler,female,1977-02-17,116-478-4031,douglas.butler@yahoo.com,4991 Shannon Extensions,New Rochelle,New York,14602,2022-04-18,renter
213,Jackson,White,female,1968-09-21,646-700-8430,jackson.white@outlook.com,985 David Burgs Apt. 967,New York,New York,10550,2021-09-25,seller
214,Eric,Gross,male,1985-08-02,304-165-2503,eric.gross@outlook.com,2784 Miller Street Suite 855,New York,New York,14602,2021-10-29,seller
215,Sarah,Mahoney,female,1969-03-11,837-993-3938,sarah.mahoney@gmail.com,12373 Patrick Springs,Utica,New York,14602,2020-12-06,seller
216,Carrie,Williams,female,1977-09-04,813-404-3534,carrie.williams@gmail.com,62137 Vincent Motorway,Rochester,New York,13201,2024-07-23,seller
217,Jason,Mcguire,female,1993-10-31,896-686-5362,jason.mcguire@yahoo.com,16876 Stephanie Via Apt. 653,Mount Vernon,New York,13201,2023-09-23,buyer
218,Gregory,Meadows,male,1991-06-18,940-440-2429,gregory.meadows@gmail.com,37515 Carla Via Apt. 684,Syracuse,New York,10550,2023-01-03,seller
219,Emily,Waller,male,1966-03-02,653-768-2975,emily.waller@hotmail.com,8605 Melinda Lodge,Albany,New York,10701,2021-03-08,buyer
220,Danielle,Carney,male,1954-05-13,215-370-3295,danielle.carney@outlook.com,26429 Williams Plaza,Schenectady,New York,14602,2023-06-24,seller
221,Barbara,Stokes,female,1957-03-05,482-161-9096,barbara.stokes@yahoo.com,51656 Drake Skyway,Buffalo,New York,13201,2021-12-12,renter
222,Christina,Gonzalez,female,1982-03-01,877-126-2327,christina.gonzalez@gmail.com,8370 Charles Club,Albany,New York,13201,2021-07-11,buyer
223,Jonathan,Farmer,male,1964-12-18,656-748-8973,jonathan.farmer@gmail.com,875 Anthony Inlet Apt. 972,New Rochelle,New York,10550,2023-12-11,landlord
224,Whitney,Lee,female,1950-11-28,585-912-3083,whitney.lee@hotmail.com,509 Alan Islands Apt. 734,Syracuse,New York,13501,2024-02-22,renter
225,Alex,Smith,male,1937-10-09,861-269-7316,alex.smith@gmail.com,71141 Scott Street Apt. 048,Rochester,New York,10001,2021-01-07,seller
226,Tommy,Goodman,male,1943-09-08,721-360-6631,tommy.goodman@hotmail.com,46437 David Meadows Suite 346,Schenectady,New York,14602,2023-10-07,renter
227,Christine,Ramirez,female,1935-02-26,467-448-7328,christine.ramirez@outlook.com,869 Johnson Field,New Rochelle,New York,13201,2023-09-26,buyer
228,Terry,Gaines,male,1950-11-19,215-651-4737,terry.gaines@hotmail.com,4180 Curtis Ford Suite 876,Yonkers,New York,14602,2023-11-04,buyer
229,Joshua,Hopkins,female,1942-04-06,640-712-4621,joshua.hopkins@yahoo.com,591 Lewis Lodge Apt. 473,Buffalo,New York,14602,2022-05-20,landlord
230,Nicole,Morales,female,1949-09-28,614-429-4527,nicole.morales@outlook.com,793 Rivera Neck Suite 493,Syracuse,New York,13501,2022-12-29,buyer
231,John,Ortiz,male,1947-07-18,243-676-6154,john.ortiz@hotmail.com,98826 Dalton Street,New Rochelle,New York,14602,2021-11-28,renter
232,Michael,Sharp,female,1962-08-03,664-610-8239,michael.sharp@gmail.com,2464 Hicks Terrace,Buffalo,New York,13501,2021-11-07,renter
233,Kimberly,Davis,male,2002-01-12,356-722-6695,kimberly.davis@yahoo.com,48917 Michael Square Suite 725,New York,New York,13501,2023-06-02,landlord
234,Jessica,Wright,male,2006-04-30,827-968-1553,jessica.wright@outlook.com,10140 Reyes Route,New York,New York,12201,2021-09-11,buyer
235,Laura,Figueroa,male,1955-06-06,372-934-5868,laura.figueroa@outlook.com,923 Gerald Walk Suite 159,Utica,New York,10550,2024-04-06,landlord
236,Lynn,Gilmore,male,1939-03-18,545-299-6000,lynn.gilmore@outlook.com,329 Ross Valley Suite 263,Yonkers,New York,13501,2020-09-15,landlord
237,Richard,Wiggins,female,1996-10-26,219-162-2539,richard.wiggins@hotmail.com,790 Harris Field,Schenectady,New York,12201,2020-07-26,buyer
238,Christopher,Knapp,female,1986-08-27,269-937-7370,christopher.knapp@gmail.com,468 Walter Glens,Syracuse,New York,10801,2023-06-30,landlord
239,Jesus,Thomas,female,1938-09-12,962-510-5124,jesus.thomas@outlook.com,68314 Monica Light,New Rochelle,New York,10801,2020-07-02,buyer
240,Kent,Wright,female,2006-08-01,241-751-7568,kent.wright@hotmail.com,88594 Vanessa River,Schenectady,New York,10550,2020-11-15,renter
241,Kathryn,Richardson,female,1972-09-11,720-842-3661,kathryn.richardson@yahoo.com,78761 Darrell Lodge,Utica,New York,13201,2023-12-16,renter
242,Patricia,Coleman,female,1975-03-16,407-732-7308,patricia.coleman@hotmail.com,86753 Keith Port Suite 687,New Rochelle,New York,12301,2022-11-16,seller
243,Douglas,Porter,female,1998-10-09,819-381-1738,douglas.porter@hotmail.com,6373 Brian Mountains,Albany,New York,10550,2023-03-11,landlord
244,Nicholas,Mason,female,1966-02-20,356-405-4180,nicholas.mason@hotmail.com,9760 Leslie Manor,New York,New York,14602,2020-10-13,renter
245,Jacqueline,Martinez,female,1974-05-11,823-123-7611,jacqueline.martinez@outlook.com,8270 Estrada Expressway Suite 743,New Rochelle,New York,12201,2020-04-27,landlord
246,Michael,Allison,female,1987-05-08,585-933-4724,michael.allison@hotmail.com,93420 Lorraine Mount,New Rochelle,New York,10701,2024-05-16,renter
247,Barbara,Gray,male,1998-02-16,278-200-5297,barbara.gray@outlook.com,70323 Brittany Ways Apt. 081,Syracuse,New York,10550,2023-04-28,renter
248,Mary,Ryan,male,1934-06-30,947-777-8338,mary.ryan@gmail.com,4155 Calvin Rapids Suite 936,Rochester,New York,14602,2021-02-21,seller
249,Latoya,Bailey,male,1958-06-14,245-797-2542,latoya.bailey@outlook.com,317 Cisneros Ridges Apt. 271,Schenectady,New York,14602,2021-01-23,landlord
250,Tammy,Lawrence,male,1977-10-20,212-698-1825,tammy.lawrence@outlook.com,34032 Catherine Trail,New Rochelle,New York,14602,2022-02-05,buyer
251,Thomas,Patton,male,1979-12-18,806-691-9428,thomas.patton@yahoo.com,64624 Jessica Curve Apt. 153,Schenectady,New York,12301,2023-11-13,landlord
252,Julie,Cox,male,1981-08-09,192-394-7455,julie.cox@hotmail.com,200 Dwayne Creek Suite 120,New Rochelle,New York,10001,2023-07-19,landlord
253,Lori,Powell,male,2006-01-22,426-305-9235,lori.powell@yahoo.com,2488 Mary Course,Buffalo,New York,14201,2021-12-08,renter
254,Charles,King,female,1950-08-28,378-893-3964,charles.king@yahoo.com,4829 Joseph Dale Apt. 319,New Rochelle,New York,10550,2022-05-09,buyer
255,Sheila,Fisher,female,1974-12-05,519-186-6280,sheila.fisher@hotmail.com,304 Miranda Fields Suite 905,Buffalo,New York,14602,2022-10-04,seller
256,Daniel,Anderson,male,1935-06-26,687-849-3451,daniel.anderson@yahoo.com,5644 Walker Valleys,Albany,New York,10001,2023-10-19,renter
257,Cindy,Kaiser,female,1988-08-25,188-729-3857,cindy.kaiser@yahoo.com,964 Conner Key Apt. 592,Rochester,New York,14602,2022-02-10,buyer
258,Nancy,Cunningham,male,2006-04-23,356-637-1079,nancy.cunningham@hotmail.com,666 Jackson Station Suite 781,New York,New York,10001,2022-05-11,renter
259,William,Hendricks,male,1943-11-06,191-335-3941,william.hendricks@gmail.com,4236 Lacey Junction,Schenectady,New York,10001,2021-08-26,seller
260,Colin,Robinson,female,1988-03-16,601-922-2264,colin.robinson@hotmail.com,4797 West Avenue Suite 121,New Rochelle,New York,14602,2022-05-02,seller
261,William,Cooper,male,1936-07-25,255-647-5732,william.cooper@gmail.com,936 Hughes Tunnel,Schenectady,New York,12301,2021-09-28,buyer
262,Thomas,Baldwin,female,1964-07-02,930-503-2244,thomas.baldwin@gmail.com,965 Michelle Road Apt. 841,Utica,New York,12301,2020-10-07,landlord
263,Patricia,Carpenter,female,2001-06-07,220-486-8835,patricia.carpenter@gmail.com,38007 Holland Skyway Suite 602,Syracuse,New York,10001,2020-06-28,renter
264,Brandon,Dalton,male,1954-05-16,881-894-7445,brandon.dalton@outlook.com,9087 Sanders Mill Suite 742,Rochester,New York,10801,2024-07-24,landlord
265,Brenda,Sheppard,female,1947-09-02,541-646-8386,brenda.sheppard@yahoo.com,319 Davis Island,Yonkers,New York,13501,2022-07-16,buyer
266,Lisa,Pierce,female,1947-05-15,410-712-8580,lisa.pierce@outlook.com,4707 Suzanne Lodge,Buffalo,New York,13501,2021-02-13,landlord
267,Robert,Patton,female,1994-02-07,611-133-6390,robert.patton@gmail.com,87932 Taylor Lock,Utica,New York,13501,2021-09-04,landlord
268,Susan,Lopez,female,1986-12-07,461-166-9865,susan.lopez@yahoo.com,04608 Carter Burgs Suite 293,Utica,New York,13501,2024-06-01,seller
269,Michelle,Hickman,female,1947-09-11,817-173-7265,michelle.hickman@gmail.com,744 Pamela Club,Albany,New York,10001,2024-01-08,seller
270,Jennifer,George,female,1974-02-19,966-411-9892,jennifer.george@yahoo.com,086 Arnold Road,New Rochelle,New York,10001,2021-01-07,renter
271,Heather,Mcfarland,male,1935-12-29,399-838-7439,heather.mcfarland@gmail.com,17783 Jones Crossroad Apt. 517,New York,New York,13201,2024-03-13,renter
272,Nicole,Wilson,male,2003-06-08,329-675-7321,nicole.wilson@outlook.com,4024 Butler Harbor,Schenectady,New York,12301,2022-02-18,renter
273,Bernard,Washington,male,1986-11-14,583-428-4147,bernard.washington@outlook.com,82145 Richardson Spur,Utica,New York,12201,2020-06-13,landlord
274,Matthew,King,male,1972-09-25,491-855-4791,matthew.king@hotmail.com,564 Rachel Trafficway,Utica,New York,13501,2021-06-15,buyer
275,Leslie,Ortiz,female,1990-02-14,970-800-4406,leslie.ortiz@gmail.com,570 Bailey Spring Suite 259,Rochester,New York,10550,2021-09-04,buyer
276,Denise,Peters,female,1946-05-30,503-150-3078,denise.peters@hotmail.com,339 Timothy Brooks Apt. 804,New York,New York,10001,2020-09-27,buyer
277,Shawn,Small,male,1993-01-08,142-725-2728,shawn.small@yahoo.com,696 Timothy Drive,Schenectady,New York,10550,2021-03-01,seller
278,Leslie,Taylor,male,1975-01-03,898-309-5882,leslie.taylor@yahoo.com,19101 Carla Prairie,Buffalo,New York,13501,2020-07-19,renter
279,Lisa,Harvey,male,1952-08-06,173-739-9945,lisa.harvey@gmail.com,18351 Lisa Estates,Albany,New York,13201,2021-04-18,buyer
280,Kevin,Brown,female,1956-10-31,775-902-5348,kevin.brown@hotmail.com,5629 Wood Lane,Utica,New York,13201,2023-04-29,landlord
281,Cynthia,Ewing,male,1950-07-31,918-356-3225,cynthia.ewing@yahoo.com,067 William Meadow Apt. 047,Schenectady,New York,13201,2023-04-30,landlord
282,Janice,Aguilar,male,1999-08-17,896-514-9284,janice.aguilar@gmail.com,2156 Walsh Forges Suite 751,Yonkers,New York,10701,2022-10-13,buyer
283,Brandon,Harris,male,1980-01-15,468-571-4979,brandon.harris@yahoo.com,5459 Graves Springs,New York,New York,12301,2024-08-02,buyer
284,Dennis,Long,male,1975-10-24,200-905-1586,dennis.long@hotmail.com,69311 Michael Crest Suite 350,Albany,New York,10801,2022-04-04,renter
285,Claudia,Parks,male,1944-06-20,690-383-3289,claudia.parks@gmail.com,51436 Michelle Neck,Mount Vernon,New York,10801,2022-11-20,landlord
286,Carmen,Fisher,female,2003-11-02,952-949-5448,carmen.fisher@hotmail.com,896 Herrera Burg Suite 146,Mount Vernon,New York,10001,2021-08-08,seller
287,Joanne,Garcia,female,1950-08-04,408-206-3371,joanne.garcia@yahoo.com,338 Kevin Mews,Rochester,New York,13501,2024-03-17,buyer
288,Beth,Lee,female,1946-11-09,559-986-5489,beth.lee@outlook.com,842 Larry Brooks,Buffalo,New York,12201,2021-07-24,buyer
289,Michael,White,female,1939-06-03,989-428-5940,michael.white@outlook.com,43942 Matthew Tunnel Suite 484,New Rochelle,New York,10701,2024-02-17,buyer
290,Ryan,Norton,male,1936-10-15,641-842-1217,ryan.norton@yahoo.com,8077 Lambert Keys,Mount Vernon,New York,10550,2020-02-11,seller
291,John,Jensen,female,1933-09-18,938-376-8460,john.jensen@gmail.com,609 Vargas River Apt. 401,Yonkers,New York,13501,2021-05-19,buyer
292,Edward,Phillips,male,1999-11-05,788-607-3110,edward.phillips@yahoo.com,22681 Sean Plains Apt. 464,Rochester,New York,12201,2020-05-25,landlord
293,Christopher,Morales,male,1992-04-23,579-121-1494,christopher.morales@yahoo.com,80526 Lisa Wells Apt. 315,Mount Vernon,New York,14201,2023-01-14,buyer
294,Matthew,Howard,female,1968-08-23,167-284-9510,matthew.howard@gmail.com,2331 Woodard Crescent,Yonkers,New York,10801,2022-08-10,buyer
295,Brenda,Mercer,male,1992-11-09,812-604-2691,brenda.mercer@yahoo.com,7412 Scott Crossing,Syracuse,New York,14602,2020-08-31,buyer
296,Cassidy,Watson,male,2004-11-18,515-817-6245,cassidy.watson@gmail.com,8835 Thompson Extensions Suite 643,New Rochelle,New York,12201,2022-09-25,landlord
297,Angela,Salazar,male,1956-09-11,908-614-5046,angela.salazar@gmail.com,322 Hamilton Lock,New Rochelle,New York,10801,2022-03-20,landlord
298,Thomas,Peters,male,1968-09-23,768-365-6726,thomas.peters@gmail.com,2369 Elizabeth Overpass,Syracuse,New York,10801,2020-02-04,landlord
299,John,Ramos,female,1973-03-23,655-248-7086,john.ramos@gmail.com,664 Matthews Port Apt. 414,Mount Vernon,New York,14602,2020-10-18,renter
300,Calvin,Torres,male,1939-04-19,164-273-1201,calvin.torres@yahoo.com,0357 Valenzuela Stravenue,Schenectady,New York,13501,2022-11-09,seller
301,Jason,Jones,male,1967-01-18,161-113-9200,jason.jones@gmail.com,5877 Laura Fords Suite 476,Yonkers,New York,14201,2021-08-24,landlord
302,Emily,Smith,male,1981-12-19,221-518-5005,emily.smith@yahoo.com,453 Adrienne Villages,Yonkers,New York,14602,2021-08-06,renter
303,Hannah,Cervantes,male,1984-09-02,301-310-8258,hannah.cervantes@outlook.com,029 Oconnor Lodge,Yonkers,New York,10701,2022-11-14,buyer
304,Garrett,Brown,female,1947-03-23,568-285-2243,garrett.brown@gmail.com,10291 Carmen Land Apt. 463,Rochester,New York,10801,2020-11-17,seller
305,Keith,Hughes,female,1958-06-09,749-228-4881,keith.hughes@yahoo.com,513 Davis Shores,Schenectady,New York,13201,2023-11-22,seller
306,Justin,Walker,female,1976-09-24,884-663-8109,justin.walker@gmail.com,6222 Lauren Gardens Suite 739,Schenectady,New York,12201,2022-12-31,landlord
307,Karen,Duran,female,1964-06-03,921-970-9262,karen.duran@gmail.com,7339 Jennifer Drive,Albany,New York,14602,2020-06-07,landlord
308,Corey,Love,female,1993-03-11,828-272-4537,corey.love@outlook.com,967 Lambert Cliffs,Utica,New York,14602,2020-06-06,seller
309,Angela,Webb,female,2002-11-11,617-631-3804,angela.webb@hotmail.com,76436 Walsh Squares,New York,New York,12201,2024-03-29,renter
310,Brittney,Jones,female,1945-04-25,564-558-4211,brittney.jones@yahoo.com,7813 Maddox Groves,Rochester,New York,10550,2023-09-10,buyer
311,John,Ashley,male,1937-09-12,630-784-6131,john.ashley@gmail.com,429 Angela Turnpike,Rochester,New York,14201,2020-08-18,landlord
312,Marcus,Walker,male,1990-10-03,698-580-8428,marcus.walker@yahoo.com,8557 Jacob Tunnel,New York,New York,10801,2023-12-11,seller
313,Dylan,Robles,female,1948-02-17,778-557-7621,dylan.robles@yahoo.com,5007 Lloyd Stream,Utica,New York,12201,2024-05-26,seller
314,Holly,Dean,female,1989-06-14,873-855-9933,holly.dean@outlook.com,00436 Greer Court,Utica,New York,13201,2020-08-17,landlord
315,Madison,Fitzgerald,female,1990-01-08,908-630-9428,madison.fitzgerald@hotmail.com,2149 Allen Turnpike Apt. 295,Schenectady,New York,14201,2023-06-11,buyer
316,Johnny,Salas,female,1937-11-19,667-252-2369,johnny.salas@yahoo.com,3809 Wilson Coves Apt. 500,Utica,New York,13201,2021-08-25,buyer
317,Diane,Coleman,male,1999-02-07,630-494-5935,diane.coleman@outlook.com,7004 Norman Streets Suite 501,Mount Vernon,New York,10801,2022-12-27,buyer
318,Keith,Lopez,male,1998-04-02,137-154-4883,keith.lopez@gmail.com,57270 Jonathan Junctions,Utica,New York,13501,2023-08-18,seller
319,Yesenia,Ferrell,male,1976-05-09,562-976-7047,yesenia.ferrell@hotmail.com,89431 Wright Wall,Mount Vernon,New York,10550,2022-07-20,renter
320,Courtney,Foley,male,2006-02-16,993-403-9642,courtney.foley@yahoo.com,313 Villarreal Turnpike,Syracuse,New York,12201,2022-12-28,seller
321,Michael,Little,female,1960-10-18,894-438-1252,michael.little@outlook.com,0464 Roberta Locks Apt. 334,Syracuse,New York,13501,2021-11-16,renter
322,Christina,Smith,male,2005-09-23,814-569-2830,christina.smith@hotmail.com,266 Butler Roads,Albany,New York,14201,2023-02-05,seller
